Parent Record Key,Parent URL,Parent Device Name,Reporting Key,Child Name,Child Key,Child Key URL,isReportingKey
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #388","LzwqJckTLz4KKg48sBztcn","https://gosqas.org/history/LzwqJckTLz4KKg48sBztcn","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #389","7DaPYjAhUj2ZQg55eXFwVZ","https://gosqas.org/history/7DaPYjAhUj2ZQg55eXFwVZ","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #390","Fyf25FxiWKPHcauNVUgxRW","https://gosqas.org/history/Fyf25FxiWKPHcauNVUgxRW","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #391","TQ2fAesjuidj65YoM2F9uW","https://gosqas.org/history/TQ2fAesjuidj65YoM2F9uW","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #392","RgXtjdLCESUTf8hWS7wd7w","https://gosqas.org/history/RgXtjdLCESUTf8hWS7wd7w","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #393","Sggh8ECijpSwcpzxKRsnRL","https://gosqas.org/history/Sggh8ECijpSwcpzxKRsnRL","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #394","EvifB9LQuvTJn1qsfPfjkk","https://gosqas.org/history/EvifB9LQuvTJn1qsfPfjkk","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #395","2dmkWWt6RZHLpH7vjjjbr4","https://gosqas.org/history/2dmkWWt6RZHLpH7vjjjbr4","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #396","NVxBMhSF1pY1Xqba2FWVHk","https://gosqas.org/history/NVxBMhSF1pY1Xqba2FWVHk","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #397","3GyhrNt49B7JswdwNjYgrZ","https://gosqas.org/history/3GyhrNt49B7JswdwNjYgrZ","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #398","8JtJDTpnzsyYpcP97esnjW","https://gosqas.org/history/8JtJDTpnzsyYpcP97esnjW","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #399","XZStJ4Dm7QoHk6ZCyYYLDL","https://gosqas.org/history/XZStJ4Dm7QoHk6ZCyYYLDL","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #400","LynKBZZvUgSx8eQU4xnUFw","https://gosqas.org/history/LynKBZZvUgSx8eQU4xnUFw","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #401","P5a8moQTfugwEk5ZP2NvLU","https://gosqas.org/history/P5a8moQTfugwEk5ZP2NvLU","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #402","QzbFkX1EAJNJcvDaptYBxy","https://gosqas.org/history/QzbFkX1EAJNJcvDaptYBxy","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #403","J5PSnPwdMkLtLhS5AViY4P","https://gosqas.org/history/J5PSnPwdMkLtLhS5AViY4P","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #404","HGJWTCLp8vqR9n7xE3HGjC","https://gosqas.org/history/HGJWTCLp8vqR9n7xE3HGjC","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #405","FYbvUsVos22zkqamUTUAk4","https://gosqas.org/history/FYbvUsVos22zkqamUTUAk4","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #406","PS49dkHYaijjMfS5wWJMoJ","https://gosqas.org/history/PS49dkHYaijjMfS5wWJMoJ","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #407","QMR74LCXHPf7GsPV4LVgA6","https://gosqas.org/history/QMR74LCXHPf7GsPV4LVgA6","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #408","FvHKBvoYWefrZuGobqf1SA","https://gosqas.org/history/FvHKBvoYWefrZuGobqf1SA","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #409","Y27wVZxKpvkzVW9jwbkHJH","https://gosqas.org/history/Y27wVZxKpvkzVW9jwbkHJH","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #410","LMbfNW9tTJrJpMpPbUek51","https://gosqas.org/history/LMbfNW9tTJrJpMpPbUek51","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #411","ARAetkR8urFw46HV6TwUef","https://gosqas.org/history/ARAetkR8urFw46HV6TwUef","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #412","VFTidC67GvwTj26xBZ1tp4","https://gosqas.org/history/VFTidC67GvwTj26xBZ1tp4","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #413","2Qv5gF4JEiPTU56diX2q67","https://gosqas.org/history/2Qv5gF4JEiPTU56diX2q67","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #414","LttxRvbnNHa3LV8iGMtM38","https://gosqas.org/history/LttxRvbnNHa3LV8iGMtM38","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #415","9AY1ZhMD3aYoiTuE6nESHn","https://gosqas.org/history/9AY1ZhMD3aYoiTuE6nESHn","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #416","BUNRVZJyEDKkmS2fdp8qjt","https://gosqas.org/history/BUNRVZJyEDKkmS2fdp8qjt","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #417","XYzPGJ2eyDP38rRMPfJ2SW","https://gosqas.org/history/XYzPGJ2eyDP38rRMPfJ2SW","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #418","2R5VNRJso4iVoXNd1VW9Ud","https://gosqas.org/history/2R5VNRJso4iVoXNd1VW9Ud","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #419","MeoCc1m74Fk48pvzkqagpa","https://gosqas.org/history/MeoCc1m74Fk48pvzkqagpa","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #420","ALgsRqvq5vqniXUeMSYDn6","https://gosqas.org/history/ALgsRqvq5vqniXUeMSYDn6","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #421","9QnU3fCXF4LLqtNcwQszF5","https://gosqas.org/history/9QnU3fCXF4LLqtNcwQszF5","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #422","FUarhaAwL1mogH4VJDvhPF","https://gosqas.org/history/FUarhaAwL1mogH4VJDvhPF","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #423","AYPSZZBQBK3psbbNTNJbzT","https://gosqas.org/history/AYPSZZBQBK3psbbNTNJbzT","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #424","Hcsgr7DVsiSHX4xpGqrk6M","https://gosqas.org/history/Hcsgr7DVsiSHX4xpGqrk6M","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #425","GQYFeqnr2HKX6vQzFUpRjr","https://gosqas.org/history/GQYFeqnr2HKX6vQzFUpRjr","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #426","U4M8MuV4M5FKkaQkaZjSjH","https://gosqas.org/history/U4M8MuV4M5FKkaQkaZjSjH","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #427","PAffFF4JGC7iixzUbqzVXz","https://gosqas.org/history/PAffFF4JGC7iixzUbqzVXz","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #428","3jduY7ebFkE2KEgzX1dytX","https://gosqas.org/history/3jduY7ebFkE2KEgzX1dytX","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #429","SFj95WNsnwCGPpFbrmbNZ5","https://gosqas.org/history/SFj95WNsnwCGPpFbrmbNZ5","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #430","3itk5AJKQN9EBf6Z5xDkYu","https://gosqas.org/history/3itk5AJKQN9EBf6Z5xDkYu","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #431","YT2AMxGWHagvYFjf3guJ8F","https://gosqas.org/history/YT2AMxGWHagvYFjf3guJ8F","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #432","KqrFXZvG4wYrLhNXeo3yYi","https://gosqas.org/history/KqrFXZvG4wYrLhNXeo3yYi","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #433","RwcyYnEtiVfUDDq7sYXju9","https://gosqas.org/history/RwcyYnEtiVfUDDq7sYXju9","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #434","8JrdyFffrnEpTbPkCtFqaJ","https://gosqas.org/history/8JrdyFffrnEpTbPkCtFqaJ","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #435","ChkGbPaqQmq3ze9wPc4kBF","https://gosqas.org/history/ChkGbPaqQmq3ze9wPc4kBF","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #436","R5qgVeMjZTxG7rkrVdXFTn","https://gosqas.org/history/R5qgVeMjZTxG7rkrVdXFTn","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #437","WcsZwzrBGKYYzRQMLqVTgo","https://gosqas.org/history/WcsZwzrBGKYYzRQMLqVTgo","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #438","GvXvbMeg89dnCaPnKE2uro","https://gosqas.org/history/GvXvbMeg89dnCaPnKE2uro","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #439","FYLy6tZAe9C6wNjZ44ws81","https://gosqas.org/history/FYLy6tZAe9C6wNjZ44ws81","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #440","9NHhSrAQTgZLRwfVkkD1ge","https://gosqas.org/history/9NHhSrAQTgZLRwfVkkD1ge","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #441","PqnoSwJyRGhykJoJamcPgv","https://gosqas.org/history/PqnoSwJyRGhykJoJamcPgv","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #442","3yzhEgErqoioVncWtVuKjm","https://gosqas.org/history/3yzhEgErqoioVncWtVuKjm","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #443","EYSxKkxNbPhMZ8FpxsegYc","https://gosqas.org/history/EYSxKkxNbPhMZ8FpxsegYc","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #444","5UK5Lzv2cHBy51Nc2cC5RK","https://gosqas.org/history/5UK5Lzv2cHBy51Nc2cC5RK","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #445","UPftY2Xd99d77V8sdm4eRo","https://gosqas.org/history/UPftY2Xd99d77V8sdm4eRo","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #446","GnriqkZdqsADgdaLr3Nj3W","https://gosqas.org/history/GnriqkZdqsADgdaLr3Nj3W","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #447","H9F3anGugmDftoaRFezHNJ","https://gosqas.org/history/H9F3anGugmDftoaRFezHNJ","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #448","92dm7XRupMKGLGKd5X1Tcd","https://gosqas.org/history/92dm7XRupMKGLGKd5X1Tcd","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #449","4hGsxkNTNzyW66ThuskGgH","https://gosqas.org/history/4hGsxkNTNzyW66ThuskGgH","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #450","NAnANrkpePnSeV2gJKLpV6","https://gosqas.org/history/NAnANrkpePnSeV2gJKLpV6","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #451","4NKyBVtzcZsu35pkHBDG3L","https://gosqas.org/history/4NKyBVtzcZsu35pkHBDG3L","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #452","RXt1ksBESywC3r6otnE1pv","https://gosqas.org/history/RXt1ksBESywC3r6otnE1pv","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #453","ASKQdtnovV4cEVLgDoR1Uh","https://gosqas.org/history/ASKQdtnovV4cEVLgDoR1Uh","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #454","D2e4BJNanBJknyqdEH9nQT","https://gosqas.org/history/D2e4BJNanBJknyqdEH9nQT","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #455","7PR2hHWMdCKxZFwE94zFoJ","https://gosqas.org/history/7PR2hHWMdCKxZFwE94zFoJ","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #456","HitcmpoJNQNDffK3WFx6ZL","https://gosqas.org/history/HitcmpoJNQNDffK3WFx6ZL","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #457","AP4fTz6JKrovVEMMYaJMok","https://gosqas.org/history/AP4fTz6JKrovVEMMYaJMok","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #458","QpcgopmZYWauwkQHMzJcbo","https://gosqas.org/history/QpcgopmZYWauwkQHMzJcbo","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #459","HezJMuCTueU2rApuMWTJv1","https://gosqas.org/history/HezJMuCTueU2rApuMWTJv1","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #460","XNG1fpXmLAupiuhGPsVLEm","https://gosqas.org/history/XNG1fpXmLAupiuhGPsVLEm","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #461","Wqh3F635L4xfS5xsFmAXpV","https://gosqas.org/history/Wqh3F635L4xfS5xsFmAXpV","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #462","RKdPfK8sWsccoHHNpk9nkE","https://gosqas.org/history/RKdPfK8sWsccoHHNpk9nkE","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #463","AHD78Z1LKW3Jj4NXLqkmJF","https://gosqas.org/history/AHD78Z1LKW3Jj4NXLqkmJF","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #464","DgcAqXnuKyv4dE5ojf3Vda","https://gosqas.org/history/DgcAqXnuKyv4dE5ojf3Vda","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #465","RRy2rJrDxmXCJifyC8nKGh","https://gosqas.org/history/RRy2rJrDxmXCJifyC8nKGh","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #466","NMgPS2tVMSWL3XLoTBq59M","https://gosqas.org/history/NMgPS2tVMSWL3XLoTBq59M","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #467","Sa1PbNS43fPN6TKshpvz3C","https://gosqas.org/history/Sa1PbNS43fPN6TKshpvz3C","F"
"QTVXD5s1ybzX2gBf2G95Mu","https://gosqas.org/record/QTVXD5s1ybzX2gBf2G95Mu","DMDM TQ1 lot 3","9RYmhyEwYZwL5vyUNWPA2Q","DMDM TQ1 lot 3 #468","9iPSfw7CWYjm473GkYnwKN","https://gosqas.org/history/9iPSfw7CWYjm473GkYnwKN","F"
